"","times","temp","rh","rain","ws","wd","wd_sd","lon","lat","station","YYYY","MM","DD","hh","mm","Datum","Stunde","Minute","T-005","T020","GS200","Akku","Blatt","T005","ss"
"1466",2022-03-03 01:00:00,-2.97666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,1,0,2022-03-03,1,0,1.22,NA,0,NA,24.1566666666667,-5.86833333333333,0
"1467",2022-03-03 02:00:00,-3.38333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,2,0,2022-03-03,2,0,0.976666666666667,NA,0,NA,24.1483333333333,-5.50666666666667,0
"1468",2022-03-03 03:00:00,-3.61333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,3,0,2022-03-03,3,0,0.793333333333333,NA,0,NA,24.1483333333333,-5.79166666666667,0
"1469",2022-03-03 04:00:00,-3.83166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,4,0,2022-03-03,4,0,0.676666666666667,NA,0,NA,24.1783333333333,-5.66333333333333,0
"1470",2022-03-03 05:00:00,-4.235,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,5,0,2022-03-03,5,0,0.533333333333333,NA,0,NA,24.1583333333333,-6.32166666666667,0
"1471",2022-03-03 06:00:00,-4.79,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,6,0,2022-03-03,6,0,0.376666666666667,NA,0,NA,24.1433333333333,-6.815,0
"1472",2022-03-03 07:00:00,-5.01666666666667,99.9,0.1,0,TRUE,20,9.916,51.41866,1,2022,3,3,7,0,2022-03-03,7,0,0.231666666666667,NA,2.32166666666667,NA,24.1633333333333,-6.87166666666667,0
"1473",2022-03-03 08:00:00,-3.47166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,8,0,2022-03-03,8,0,0.183333333333333,NA,114.235,NA,24.16,-5.00333333333333,0
"1474",2022-03-03 09:00:00,-0.468333333333333,88.6883333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,9,0,2022-03-03,9,0,0.361666666666667,NA,285.815,NA,24.165,-1.69833333333333,0
"1475",2022-03-03 10:00:00,1.72333333333333,71.7883333333333,0.2,0,TRUE,20,9.916,51.41866,1,2022,3,3,10,0,2022-03-03,10,0,0.761666666666667,NA,333.68,NA,24.1516666666667,0.641666666666667,0
"1476",2022-03-03 11:00:00,4.75333333333333,48.8583333333333,0.3,0,TRUE,20,9.916,51.41866,1,2022,3,3,11,0,2022-03-03,11,0,2.69666666666667,NA,475.851666666667,NA,24.1433333333333,5.01166666666667,0
"1477",2022-03-03 12:00:00,5.93833333333333,48.5933333333333,0.5,0,TRUE,20,9.916,51.41866,1,2022,3,3,12,0,2022-03-03,12,0,4.63,NA,514.425,NA,24.1566666666667,8.26666666666667,0
"1478",2022-03-03 13:00:00,7.15333333333333,43.7916666666667,0.1,0,TRUE,20,9.916,51.41866,1,2022,3,3,13,0,2022-03-03,13,0,4.785,NA,298.313333333333,NA,24.13,8.125,0
"1479",2022-03-03 14:00:00,8.69333333333333,32.0783333333333,0.1,0,TRUE,20,9.916,51.41866,1,2022,3,3,14,0,2022-03-03,14,0,5.32166666666667,NA,318.816666666667,NA,24.15,10.2633333333333,0
"1480",2022-03-03 15:00:00,9.77,29.2083333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,15,0,2022-03-03,15,0,6.52333333333333,NA,313.568333333333,NA,24.1383333333333,12.3216666666667,0
"1481",2022-03-03 16:00:00,9.65,28.1516666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,16,0,2022-03-03,16,0,6.59333333333333,NA,197.92,NA,24.1316666666667,12.1766666666667,0
"1482",2022-03-03 17:00:00,8.58833333333333,28.6716666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,17,0,2022-03-03,17,0,6.08666666666667,NA,74.2966666666667,NA,24.1433333333333,11.8016666666667,0
"1483",2022-03-03 18:00:00,6.16,34.1133333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,18,0,2022-03-03,18,0,4.79666666666667,NA,5.325,NA,24.1366666666667,5.535,0
"1484",2022-03-03 19:00:00,3.30666666666667,53.305,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,19,0,2022-03-03,19,0,3.665,NA,0,NA,24.1416666666667,0.815,0
"1485",2022-03-03 20:00:00,1.67166666666667,80.3516666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,20,0,2022-03-03,20,0,3.02,NA,0,NA,24.1566666666667,-1.52166666666667,0
"1486",2022-03-03 21:00:00,0.925,96.555,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,21,0,2022-03-03,21,0,2.49,NA,0,NA,24.17,-2.26166666666667,0
"1487",2022-03-03 22:00:00,0.278333333333333,99.8983333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,22,0,2022-03-03,22,0,2.08833333333333,NA,0,NA,24.1516666666667,-1.08666666666667,0
"1488",2022-03-03 23:00:00,-0.776666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,3,23,0,2022-03-03,23,0,1.77833333333333,NA,0,NA,24.1433333333333,-1.96166666666667,0
"1489",2022-03-04,-1.45,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,0,0,2022-03-04,0,0,1.50833333333333,NA,0.0166666666666667,NA,24.1566666666667,-2.86,0
"1490",2022-03-04 01:00:00,-1.98833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,1,0,2022-03-04,1,0,1.21833333333333,NA,0,NA,24.1533333333333,-3.20833333333333,0
"1491",2022-03-04 02:00:00,-2.64833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,2,0,2022-03-04,2,0,0.97,NA,0,NA,24.1683333333333,-4.34333333333333,0
"1492",2022-03-04 03:00:00,-2.21,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,3,0,2022-03-04,3,0,0.87,NA,0.268333333333333,NA,24.1666666666667,-2.785,0
"1493",2022-03-04 04:00:00,-1.84833333333333,98.235,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,4,0,2022-03-04,4,0,0.973333333333333,NA,0,NA,24.145,-1.82666666666667,0
"1494",2022-03-04 05:00:00,-1.88666666666667,96.38,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,5,0,2022-03-04,5,0,1.02833333333333,NA,0,NA,24.15,-1.91,0
"1495",2022-03-04 06:00:00,-1.94,97.0383333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,6,0,2022-03-04,6,0,1.04333333333333,NA,0,NA,24.1633333333333,-2.13666666666667,0
"1496",2022-03-04 07:00:00,-1.91333333333333,96.5083333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,7,0,2022-03-04,7,0,1.02666666666667,NA,2.56333333333333,NA,24.1516666666667,-2.17333333333333,0
"1497",2022-03-04 08:00:00,-1.47833333333333,94.395,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,8,0,2022-03-04,8,0,1.05833333333333,NA,32.0316666666667,NA,24.13,-1.55666666666667,0
"1498",2022-03-04 09:00:00,-0.948333333333333,90.7483333333333,0.2,0,TRUE,20,9.916,51.41866,1,2022,3,4,9,0,2022-03-04,9,0,1.22166666666667,NA,74.2983333333333,NA,24.155,-0.655,0
"1499",2022-03-04 10:00:00,-0.34,86.1933333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,10,0,2022-03-04,10,0,1.65,NA,117.643333333333,NA,24.155,0.503333333333333,0
"1500",2022-03-04 11:00:00,0.37,81.6533333333333,0.4,0,TRUE,20,9.916,51.41866,1,2022,3,4,11,0,2022-03-04,11,0,2.275,NA,142.26,NA,24.1483333333333,1.74166666666667,0
"1501",2022-03-04 12:00:00,1.32,75.0183333333333,0.4,0,TRUE,20,9.916,51.41866,1,2022,3,4,12,0,2022-03-04,12,0,2.875,NA,169.871666666667,NA,24.1366666666667,2.76666666666667,0
"1502",2022-03-04 13:00:00,2.68,66.5783333333333,0.6,0,TRUE,20,9.916,51.41866,1,2022,3,4,13,0,2022-03-04,13,0,3.76166666666667,NA,229.445,NA,24.1516666666667,4.24833333333333,0
"1503",2022-03-04 14:00:00,2.825,63.0383333333333,0.1,0,TRUE,20,9.916,51.41866,1,2022,3,4,14,0,2022-03-04,14,0,4.16833333333333,NA,149.663333333333,NA,24.1616666666667,4.175,0
"1504",2022-03-04 15:00:00,3.055,62.1833333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,15,0,2022-03-04,15,0,4.14,NA,136.088333333333,NA,24.1516666666667,4.085,0
"1505",2022-03-04 16:00:00,2.92,62.0666666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,16,0,2022-03-04,16,0,3.99833333333333,NA,92.39,NA,24.1466666666667,3.59,0
"1506",2022-03-04 17:00:00,2.23833333333333,64.275,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,17,0,2022-03-04,17,0,3.57833333333333,NA,35.4833333333333,NA,24.1333333333333,2.255,0
"1507",2022-03-04 18:00:00,1.86333333333333,68.5,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,18,0,2022-03-04,18,0,3.225,NA,2.56,NA,24.165,1.60666666666667,0
"1508",2022-03-04 19:00:00,1.66333333333333,70.2583333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,19,0,2022-03-04,19,0,2.95166666666667,NA,0,NA,24.145,1.31333333333333,0
"1509",2022-03-04 20:00:00,1.16,68.835,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,20,0,2022-03-04,20,0,2.61833333333333,NA,0,NA,24.1383333333333,0.231666666666667,0
"1510",2022-03-04 21:00:00,-0.101666666666667,74.3833333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,21,0,2022-03-04,21,0,2.095,NA,0,NA,24.15,-2.16,0
"1511",2022-03-04 22:00:00,-1.28333333333333,86.6233333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,22,0,2022-03-04,22,0,1.64333333333333,NA,0,NA,24.1683333333333,-4.11666666666667,0
"1512",2022-03-04 23:00:00,-2.11333333333333,94.6,0,0,TRUE,20,9.916,51.41866,1,2022,3,4,23,0,2022-03-04,23,0,1.255,NA,0,NA,24.1683333333333,-4.87333333333333,0
"1513",2022-03-05,-2.65666666666667,99.8966666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,0,0,2022-03-05,0,0,0.925,NA,0,NA,24.1366666666667,-5.11833333333333,0
"1514",2022-03-05 01:00:00,-3.76,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,1,0,2022-03-05,1,0,0.646666666666667,NA,0,NA,24.165,-6.42833333333333,0
"1515",2022-03-05 02:00:00,-4.13166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,2,0,2022-03-05,2,0,0.461666666666667,NA,0,NA,24.1533333333333,-6.42666666666667,0
"1516",2022-03-05 03:00:00,-4.00333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,3,0,2022-03-05,3,0,0.326666666666667,NA,0,NA,24.1516666666667,-5.52333333333333,0
"1517",2022-03-05 04:00:00,-4.70333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,4,0,2022-03-05,4,0,0.2,NA,0,NA,24.1533333333333,-6.825,0
"1518",2022-03-05 05:00:00,-5.17,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,5,0,2022-03-05,5,0,0.07,NA,0,NA,24.17,-7.27333333333333,0
"1519",2022-03-05 06:00:00,-5.4,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,6,0,2022-03-05,6,0,-0.01,NA,0,NA,24.1466666666667,-7.18333333333333,0
"1520",2022-03-05 07:00:00,-5.53666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,7,0,2022-03-05,7,0,-0.0483333333333333,NA,3.74166666666667,NA,24.1566666666667,-7.095,0
"1521",2022-03-05 08:00:00,-3.37833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,8,0,2022-03-05,8,0,-0.0216666666666667,NA,98.9033333333333,NA,24.1666666666667,-5.16666666666667,0
"1522",2022-03-05 09:00:00,-0.273333333333333,99.875,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,9,0,2022-03-05,9,0,0.0666666666666667,NA,239.116666666667,NA,24.1366666666667,-1.68166666666667,0
"1523",2022-03-05 10:00:00,1.97666666666667,79.38,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,10,0,2022-03-05,10,0,0.453333333333333,NA,346.75,NA,24.125,1.55,0
"1524",2022-03-05 11:00:00,4.155,56.6433333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,11,0,2022-03-05,11,0,1.75166666666667,NA,485.365,NA,24.1566666666667,5.73166666666667,0
"1525",2022-03-05 12:00:00,5.63,41.4033333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,12,0,2022-03-05,12,0,3.69166666666667,NA,570.135,NA,24.15,9.07666666666667,0
"1526",2022-03-05 13:00:00,6.03,36.315,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,13,0,2022-03-05,13,0,4.26666666666667,NA,379.165,NA,24.1383333333333,7.935,0
"1527",2022-03-05 14:00:00,6.305,31.975,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,14,0,2022-03-05,14,0,4.99,NA,347.966666666667,NA,24.1433333333333,8.91833333333333,0
"1528",2022-03-05 15:00:00,6.56833333333333,28.1433333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,15,0,2022-03-05,15,0,5.85166666666667,NA,272.995,NA,24.1533333333333,9.59833333333333,0
"1529",2022-03-05 16:00:00,6.445,27.9333333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,16,0,2022-03-05,16,0,5.79166666666667,NA,197.966666666667,NA,24.1383333333333,9.30666666666667,0
"1530",2022-03-05 17:00:00,5.78166666666667,29.7833333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,17,0,2022-03-05,17,0,5.64333333333333,NA,96.3133333333333,NA,24.13,9.20666666666667,0
"1531",2022-03-05 18:00:00,4.17833333333333,33.48,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,18,0,2022-03-05,18,0,4.53666666666667,NA,8.44333333333333,NA,24.1333333333333,4.365,0
"1532",2022-03-05 19:00:00,3.375,39.7616666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,19,0,2022-03-05,19,0,3.75833333333333,NA,0,NA,24.145,2.465,0
"1533",2022-03-05 20:00:00,2.90666666666667,43.4666666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,20,0,2022-03-05,20,0,3.30333333333333,NA,0,NA,24.1566666666667,2.02833333333333,0
"1534",2022-03-05 21:00:00,1.97166666666667,47.3816666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,21,0,2022-03-05,21,0,2.85833333333333,NA,0,NA,24.135,0.496666666666667,0
"1535",2022-03-05 22:00:00,1.64833333333333,52.8666666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,22,0,2022-03-05,22,0,2.48333333333333,NA,0.0883333333333333,NA,24.1416666666667,0.173333333333333,0
"1536",2022-03-05 23:00:00,0.978333333333333,61.63,0,0,TRUE,20,9.916,51.41866,1,2022,3,5,23,0,2022-03-05,23,0,2.25833333333333,NA,0,NA,24.1583333333333,-0.33,0
"1537",2022-03-06,0.32,67.3,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,0,0,2022-03-06,0,0,1.93666666666667,NA,0,NA,24.1533333333333,-1.37166666666667,0
"1538",2022-03-06 01:00:00,-0.968333333333333,78.44,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,1,0,2022-03-06,1,0,1.655,NA,0,NA,24.1416666666667,-3.44,0
"1539",2022-03-06 02:00:00,-1.66666666666667,89.1016666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,2,0,2022-03-06,2,0,1.35166666666667,NA,0,NA,24.1566666666667,-4.11833333333333,0
"1540",2022-03-06 03:00:00,-2.34166666666667,99.035,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,3,0,2022-03-06,3,0,1.13333333333333,NA,0,NA,24.1633333333333,-4.37166666666667,0
"1541",2022-03-06 04:00:00,-2.185,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,4,0,2022-03-06,4,0,0.983333333333333,NA,0.00833333333333333,NA,24.1583333333333,-3.66833333333333,0
"1542",2022-03-06 05:00:00,-2.495,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,5,0,2022-03-06,5,0,0.823333333333333,NA,0,NA,24.16,-4.45833333333333,0
"1543",2022-03-06 06:00:00,-2.37666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,6,0,2022-03-06,6,0,0.718333333333333,NA,0.00333333333333333,NA,24.1416666666667,-3.54,0
"1544",2022-03-06 07:00:00,-2.19666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,7,0,2022-03-06,7,0,0.71,NA,3.52,NA,24.165,-3.22,0
"1545",2022-03-06 08:00:00,-1.385,99.67,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,8,0,2022-03-06,8,0,0.72,NA,28.0616666666667,NA,24.1583333333333,-1.63,0
"1546",2022-03-06 09:00:00,-0.436666666666667,92.065,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,9,0,2022-03-06,9,0,0.836666666666667,NA,62.665,NA,24.15,-0.363333333333333,0
"1547",2022-03-06 10:00:00,0.635,85.2383333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,10,0,2022-03-06,10,0,1.36833333333333,NA,122.66,NA,24.1416666666667,1.275,0
"1548",2022-03-06 11:00:00,1.52166666666667,82.24,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,11,0,2022-03-06,11,0,2.11,NA,150.663333333333,NA,24.1583333333333,2.48666666666667,0
"1549",2022-03-06 12:00:00,2.28,76.0166666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,12,0,2022-03-06,12,0,2.74,NA,176.77,NA,24.1616666666667,3.37333333333333,0
"1550",2022-03-06 13:00:00,2.96833333333333,58.7966666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,13,0,2022-03-06,13,0,3.34333333333333,NA,175.078333333333,NA,24.1466666666667,4.105,0
"1551",2022-03-06 14:00:00,2.88,46.6283333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,14,0,2022-03-06,14,0,3.56666666666667,NA,152.54,NA,24.14,3.74833333333333,0
"1552",2022-03-06 15:00:00,2.20666666666667,45.6866666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,15,0,2022-03-06,15,0,3.48333333333333,NA,86.6516666666667,NA,24.145,2.625,0
"1553",2022-03-06 16:00:00,1.44,50.3616666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,16,0,2022-03-06,16,0,3.03166666666667,NA,45.6866666666667,NA,24.1483333333333,1.49333333333333,0
"1554",2022-03-06 17:00:00,1.07333333333333,48.42,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,17,0,2022-03-06,17,0,2.86,NA,29.4166666666667,NA,24.155,1.04833333333333,0
"1555",2022-03-06 18:00:00,0.33,50.2633333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,18,0,2022-03-06,18,0,2.41333333333333,NA,2.7,NA,24.15,0.0233333333333333,0
"1556",2022-03-06 19:00:00,0.211666666666667,50.055,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,19,0,2022-03-06,19,0,2.14833333333333,NA,0,NA,24.13,-0.208333333333333,0
"1557",2022-03-06 20:00:00,0.201666666666667,48.6383333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,20,0,2022-03-06,20,0,1.94333333333333,NA,0,NA,24.1583333333333,-0.26,0
"1558",2022-03-06 21:00:00,0.145,48.21,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,21,0,2022-03-06,21,0,1.79166666666667,NA,0,NA,24.1566666666667,-0.36,0
"1559",2022-03-06 22:00:00,0.186666666666667,48.0733333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,22,0,2022-03-06,22,0,1.675,NA,0,NA,24.16,-0.356666666666667,0
"1560",2022-03-06 23:00:00,-0.318333333333333,58.1133333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,6,23,0,2022-03-06,23,0,1.57833333333333,NA,0,NA,24.1416666666667,-0.848333333333333,0
"1561",2022-03-07,-0.56,65.9083333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,0,0,2022-03-07,0,0,1.48,NA,0,NA,24.1433333333333,-1.09833333333333,0
"1562",2022-03-07 01:00:00,-0.668333333333333,69.26,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,1,0,2022-03-07,1,0,1.42166666666667,NA,0,NA,24.1516666666667,-1.19166666666667,0
"1563",2022-03-07 02:00:00,-0.811666666666667,75.5233333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,2,0,2022-03-07,2,0,1.33333333333333,NA,0,NA,24.1516666666667,-1.49166666666667,0
"1564",2022-03-07 03:00:00,-0.878333333333333,77.6016666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,3,0,2022-03-07,3,0,1.22166666666667,NA,0,NA,24.1316666666667,-1.58166666666667,0
"1565",2022-03-07 04:00:00,-0.623333333333333,76.1733333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,4,0,2022-03-07,4,0,1.21666666666667,NA,0,NA,24.15,-1.035,0
"1566",2022-03-07 05:00:00,-0.5,77.3633333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,5,0,2022-03-07,5,0,1.16333333333333,NA,0,NA,24.155,-0.901666666666667,0
"1567",2022-03-07 06:00:00,-0.691666666666667,82.1366666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,6,0,2022-03-07,6,0,1.13,NA,0,NA,24.1383333333333,-1.25666666666667,0
"1568",2022-03-07 07:00:00,-1.46333333333333,88.45,0.1,0,TRUE,20,9.916,51.41866,1,2022,3,7,7,0,2022-03-07,7,0,1.045,NA,5.69166666666667,NA,24.155,-2.90333333333333,0
"1569",2022-03-07 08:00:00,-0.196666666666667,83.27,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,8,0,2022-03-07,8,0,0.913333333333333,NA,141.673333333333,NA,24.1366666666667,-1.91666666666667,0
"1570",2022-03-07 09:00:00,1.88833333333333,66.78,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,9,0,2022-03-07,9,0,1.09833333333333,NA,298.433333333333,NA,24.1483333333333,0.838333333333333,0
"1571",2022-03-07 10:00:00,3.81333333333333,47.9083333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,10,0,2022-03-07,10,0,2.17333333333333,NA,344.436666666667,NA,24.1483333333333,3.35,0
"1572",2022-03-07 11:00:00,4.93666666666667,41.11,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,11,0,2022-03-07,11,0,4.13666666666667,NA,517.011666666667,NA,24.145,6.82333333333333,0
"1573",2022-03-07 12:00:00,5.34666666666667,38.5,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,12,0,2022-03-07,12,0,5.76,NA,504.3,NA,24.1333333333333,8.82833333333333,0
"1574",2022-03-07 13:00:00,5.79,36.5566666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,13,0,2022-03-07,13,0,5.48666666666667,NA,356.946666666667,NA,24.1416666666667,7.235,0
"1575",2022-03-07 14:00:00,6.37333333333333,33.5416666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,14,0,2022-03-07,14,0,5.68,NA,337.793333333333,NA,24.13,8.43333333333333,0
"1576",2022-03-07 15:00:00,7.43,31.58,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,15,0,2022-03-07,15,0,6.88833333333333,NA,340.195,NA,24.155,11.2916666666667,0
"1577",2022-03-07 16:00:00,6.77666666666667,36.58,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,16,0,2022-03-07,16,0,6.70666666666667,NA,163.106666666667,NA,24.16,9.17166666666667,0
"1578",2022-03-07 17:00:00,6.675,38.2,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,17,0,2022-03-07,17,0,6.33166666666667,NA,85.54,NA,24.1533333333333,10.6533333333333,0
"1579",2022-03-07 18:00:00,4.725,44.5783333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,18,0,2022-03-07,18,0,5.09833333333333,NA,6.89833333333333,NA,24.1416666666667,3.99666666666667,0
"1580",2022-03-07 19:00:00,2.23,62.75,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,19,0,2022-03-07,19,0,3.97166666666667,NA,0,NA,24.14,-1.84,0
"1581",2022-03-07 20:00:00,0.483333333333333,80.9783333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,20,0,2022-03-07,20,0,3.135,NA,0,NA,24.1533333333333,-3.07666666666667,0
"1582",2022-03-07 21:00:00,-0.763333333333333,91.0666666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,21,0,2022-03-07,21,0,2.51833333333333,NA,0,NA,24.1566666666667,-3.845,0
"1583",2022-03-07 22:00:00,-1.49166666666667,96.8333333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,22,0,2022-03-07,22,0,2.015,NA,0,NA,24.145,-4.13333333333333,0
"1584",2022-03-07 23:00:00,-2.15166666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,7,23,0,2022-03-07,23,0,1.61833333333333,NA,0,NA,24.165,-5.00166666666667,0
"1585",2022-03-08,-2.62833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,0,0,2022-03-08,0,0,1.285,NA,0,NA,24.165,-5.45166666666667,0
"1586",2022-03-08 01:00:00,-3.09666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,1,0,2022-03-08,1,0,0.996666666666667,NA,0,NA,24.1566666666667,-5.79,0
"1587",2022-03-08 02:00:00,-3.60666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,2,0,2022-03-08,2,0,0.751666666666667,NA,0,NA,24.1533333333333,-6.14333333333333,0
"1588",2022-03-08 03:00:00,-3.92833333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,3,0,2022-03-08,3,0,0.565,NA,0,NA,24.1566666666667,-6.30333333333333,0
"1589",2022-03-08 04:00:00,-4.42333333333333,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,4,0,2022-03-08,4,0,0.401666666666667,NA,0,NA,24.145,-6.59166666666667,0
"1590",2022-03-08 05:00:00,-4.72666666666667,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,5,0,2022-03-08,5,0,0.233333333333333,NA,0,NA,24.1466666666667,-6.92166666666667,0
"1591",2022-03-08 06:00:00,-5.07,99.9,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,6,0,2022-03-08,6,0,0.08,NA,0,NA,24.1733333333333,-6.91833333333333,0
"1592",2022-03-08 07:00:00,-5.04833333333333,99.9,0.1,0,TRUE,20,9.916,51.41866,1,2022,3,8,7,0,2022-03-08,7,0,0.00666666666666667,NA,5.005,NA,24.165,-6.76,0
"1593",2022-03-08 08:00:00,-2.82,99.8716666666667,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,8,0,2022-03-08,8,0,0.0383333333333333,NA,150.101666666667,NA,24.145,-4.675,0
"1594",2022-03-08 09:00:00,0.293333333333333,77.4833333333333,0,0,TRUE,20,9.916,51.41866,1,2022,3,8,9,0,2022-03-08,9,0,0.246666666666667,NA,311.541666666667,NA,24.16,-1.11666666666667,0
